file_name,transcript,avg_pause,max_pause,pause_count,wpm,total_words,LD_score,LD_risk
F24_08_01.wav, దా స్టుడేంస్ వేర్ దా యూనిఫమ్ ఆం గోస్టు దా స్కూల్ డైలి,0.0,0.0,0,174.41860465116278,10,0.03556943,False
F24_05_06.wav," 199, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80",0.1663157894736842,0.4600000000000002,0,111.42061281337048,20,0.023841457,False
F24_06_02.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.0999999999999999,0.1799999999999999,0,171.9745222929936,18,0.04250729,False
F23_07_03.wav," 99, 98, 97, 96, 95, 94, 92, 93, 91, 80, 89, 88, 87, 86, 85, 82, 81.",0.1879999999999999,0.4399999999999999,0,82.59109311740892,17,0.016155073,False
F23_08_07.wav, I don't have time to go with you. I am playing cricket.,0.06,0.06,0,231.5112540192926,12,0.079308115,True
F23_09_03.wav, Nature is as caring as our mother. It's always sweet like her.,0.1999999999999997,0.1999999999999997,0,167.4418604651163,12,0.035949893,False
F24_06_05.wav, దా స్టుడేన్స్ వేర్ దా యూనిఫమ్ అం గోస్ టు దా స్కూల్ డైలి,0.0,0.0,0,168.3673469387755,11,0.032723945,False
F24_05_09.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.1666666666666664,0.1999999999999997,0,136.8421052631579,13,0.022394111,False
F24_02_02.wav," In the winter when it snows, he slowly takes a short walk in the open air each day.",0.0,0.0,0,197.80219780219775,18,0.057502054,False
F24_06_07.wav, The nature is very attractive and full of my favorite green color.,0.0,0.0,0,188.97637795275588,12,0.045643236,False
F24_02_07.wav, The nature is very attractive and full of my favourite colour green.,0.0,0.0,0,114.28571428571428,12,0.012516109,False
F23_09_05.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.1399999999999999,0.2000000000000001,0,144.71243042671617,13,0.02492708,False
F24_07_04.wav, The students wear the uniform and go to school daily.,0.0,0.0,0,160.42780748663102,10,0.028106213,False
F23_08_06.wav, The students wear the uniform and goes to school daily.,0.0,0.0,0,198.01980198019805,10,0.050641287,False
F23_07_09.wav, I love my family and in the future I want to make my family proud.,0.0,0.0,0,190.2748414376321,15,0.048972968,False
F24_08_03.wav," నేచర్ గివ్సాస్ ఫ్రూట్స్, బిస్టేబుల్స్ అండ్ గ్రాంచ్ టు ఇట్.",0.0,0.0,0,153.84615384615384,8,0.024268862,False
F24_03_03.wav, దా స్టుడంస్ వేర్ దా యూనిఫమ్ అండు గోస్ టూ దా స్కూల్ డైరి,0.0,0.0,0,167.51269035532997,11,0.03226527,False
F23_10_07.wav, Dogs like eats bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.1600000000000002,0.1799999999999999,0,145.0777202072539,14,0.026233558,False
F23_07_05.wav, The students wear the uniform and goes to the school.,0.0,0.0,0,183.4862385321101,10,0.04099333,False
F24_05_10.wav, I don't have time to go with you. I am playing cricket.,0.08,0.08,0,196.72131147540983,12,0.05192996,False
F23_06_10.wav, Nature is as caring as our mother. It's always sweet like her.,0.1200000000000001,0.1200000000000001,0,172.2488038277512,12,0.037146177,False
F24_03_06.wav," 199, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80",0.1768421052631578,0.4200000000000001,0,105.26315789473684,20,0.022564393,False
F24_04_01.wav, ఇందా వింటర్ వం ఇట్ స్నోస్ సి స్లోలి టేక్సే ఏ శాట్ వాక్ ఇందా ఓపెన్ ఏర్ ఇచ్ డే,0.0,0.0,0,121.21212121212122,16,0.01775061,False
F24_05_01.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.07,0.1200000000000001,0,205.3231939163498,18,0.06381359,False
F24_02_09.wav, I love my family and in the future I want to make my family proud.,0.0,0.0,0,191.0828025477707,15,0.049509365,False
F23_10_03.wav," You wish to know all about my grandfather. Well, he is near by 93 years old with a long beard.",0.1500000000000001,0.2200000000000002,0,166.4355062413315,20,0.043149102,False
F23_08_02.wav," You wish to know all about my grandfather. Well, he is nearly 93 years old with a long beard.",0.1499999999999999,0.2399999999999997,0,183.2797427652733,19,0.051469464,False
F23_06_06.wav, The nature is very attractive and full of my favorite green color,0.0,0.0,0,154.50643776824035,12,0.02642719,False
F23_08_04.wav," 100, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80.",0.142222222222222,0.1999999999999993,0,113.9240506329114,21,0.024588514,False
F24_02_04.wav," 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80.",0.1652631578947367,0.4199999999999999,0,103.71650821089024,20,0.02207785,False
F24_07_03.wav," Nature is caring as our mother, it's always sweet like her.",0.0999999999999996,0.0999999999999996,0,141.63090128755363,11,0.021708839,False
F24_05_07.wav," Nature gives us fruits, vegetables and grains to eat.",0.0999999999999998,0.0999999999999998,0,138.81748071979433,9,0.019711059,False
F24_01_10.wav," Nature is as caring as our mother, it's always sweet like her.",0.1799999999999997,0.1799999999999997,0,110.09174311926604,12,0.014270181,False
F23_06_09.wav, I love my family and in the future I want to make my family proud.,0.0,0.0,0,183.6734693877551,15,0.0447264,False
F24_06_08.wav," Nature gives us fruits, vegetables and grains to eat.",0.1400000000000001,0.1400000000000001,0,128.57142857142856,9,0.016849663,False
F23_06_07.wav," Nature gives us fruits, vegetables and grains to eat.",0.1200000000000001,0.1200000000000001,0,175.3246753246753,9,0.037335865,False
F23_08_09.wav," Nature gives us fruits, vegetables and grains to eat.",0.1200000000000001,0.1200000000000001,0,159.76331360946747,9,0.029015744,False
F24_01_03.wav, 100 99 98 97 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80,0.0,0.0,0,108.52713178294574,21,0.021374103,False
F23_10_09.wav, The nature is very attractive and playful of my favorite green color,0.0,0.0,0,139.26499032882012,12,0.02009533,False
F24_04_02.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.2533333333333332,0.5199999999999996,0,97.5,13,0.015488619,False
F24_01_05.wav, The students wear the uniform and goes to the school daily.,0.0,0.0,0,163.36633663366337,11,0.030098055,False
F24_01_01.wav," You wish to know all about my grandfather? Well, he is nearly 93 years old with a long beard.",0.2600000000000002,0.2600000000000002,0,161.4730878186969,19,0.041302465,False
F24_04_07.wav," 100, 99, 98, 97, 96, 95, 94, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80",0.1747368421052633,0.3400000000000016,0,91.1854103343465,20,0.020132348,False
F24_05_03.wav, I love my family and in the future I want to make my family proud.,0.0,0.0,0,167.91044776119404,15,0.035563372,False
F23_09_07.wav, The nature is very attractive and full of my favorite green color,0.0,0.0,0,160.0,12,0.02902731,False
F23_07_06.wav, I don't have time to go with you. I am playing cricket.,0.04,0.04,0,182.74111675126903,12,0.042164713,False
F24_07_01.wav, I don't have time to go with you. I am playing cricket.,0.1,0.1,0,171.42857142857144,12,0.03636855,False
F24_07_10.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.1300000000000001,0.1400000000000001,0,168.22429906542055,18,0.040950596,False
F24_05_05.wav, Nature is caring as our mother is also sweet like her.,0.0,0.0,0,153.48837209302326,11,0.025348043,False
F24_08_02.wav, दा नेचर इस वेरी अट्रैक्टिव और फुल लोक मा फेवरेट ग्रीन कलर।,0.0,0.0,0,200.0,12,0.053193517,False
F24_02_06.wav, The students wear the uniform and go to school daily.,0.0,0.0,0,165.28925619834712,10,0.030573603,False
F24_06_01.wav," You wish to know all about my grandfather. Well, he is nearly 93 years old with a long beard.",0.24,0.3199999999999998,0,155.31335149863762,19,0.038077123,False
F24_04_06.wav," You wish to know all about my grandfather. Well, he is nearly 93 years old with a long beard.",0.2199999999999997,0.3999999999999994,0,140.04914004914002,19,0.031595755,False
F24_07_06.wav," నేచర్ గివ్సాస్ ఫ్రూట్స్, వెస్టేబుల్స్ అండ్ గ్రాన్స్ టూ ఇట్.",0.04,0.04,0,137.53581661891116,8,0.01807972,False
F23_09_01.wav, The students wear the uniform and goes to school daily.,0.0,0.0,0,194.1747572815534,10,0.047973894,False
F24_02_08.wav," నేచ్చర్ గివుసాస్ ఫ్రూట్స్, వేస్టేబుల్స్ అండ్ గ్రాంచ్ టు ఇట్.",0.0,0.0,0,146.34146341463415,8,0.021015342,False
F23_08_03.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.0799999999999998,0.0799999999999998,0,183.6734693877551,18,0.04916991,False
F24_04_08.wav, దా నేచర్ ఇస్ వేరి అట్రేవ్టు అం ఫూల్ అప్ మై ఫేవరెట్ గ్రిండ్ కలర్,0.0,0.0,0,148.14814814814815,12,0.023628417,False
F24_04_09.wav, ఇలోవ్ మై ఫామ్లి ఆండ్ ఇన్న ఫ్యూచర్ ఇవాంటు మేక్ మై ఫామ్లి ప్రాఉడ్,0.0,0.0,0,142.85714285714286,11,0.020854622,False
F24_03_02.wav, Dogs eat bones. Mike likes bikes. Elsa wants books. Adam plays basketball.,0.1733333333333332,0.2200000000000002,0,110.93990755007704,12,0.0143637955,False
F24_06_10.wav," Nature is caring as our mother, it is always sweet like her.",0.1800000000000001,0.1800000000000001,0,127.43362831858406,12,0.018762968,False
F24_01_07.wav, The nature is very attractive and full of my favorite green color.,0.0,0.0,0,181.8181818181818,12,0.041102927,False
F23_08_08.wav, The nature is very attractive and full of my favorite green color,0.0,0.0,0,168.22429906542055,12,0.033266254,False
F24_06_06.wav, I don't have time to go with you. I am playing cricket.,0.04,0.04,0,169.41176470588238,12,0.034399215,False
F23_07_07.wav, The nature is very attractive and play and full of my favorite green color,0.0,0.0,0,164.0625,14,0.03261516,False
F23_07_02.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.0799999999999997,0.1199999999999998,0,166.40986132511557,18,0.039147712,False
F24_07_02.wav, The nature is very attractive and full of my favorite green color.,0.0,0.0,0,165.89861751152074,12,0.03202916,False
F24_07_09.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Badum plays basketball.,0.3733333333333331,0.4599999999999997,0,95.35452322738386,13,0.017307125,False
F23_09_10.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.08,0.1400000000000001,0,184.6153846153846,18,0.049705397,False
F23_09_08.wav, నేచేర్ గివ్సాస్ ఫ్రూత్స్ వేస్టేబ్ల్స్ అం గ్రించ్ టో ఇట్.,0.0,0.0,0,134.45378151260505,8,0.016503695,False
F24_01_08.wav, నేచ్చర్ గివుస్ అస్ ఫ్రూట్స్ వేస్టేబుల్స్ అండ్ గ్రేన్స్ టూ ఇట్.,0.0,0.0,0,162.65060240963857,9,0.02880078,False
F24_04_05.wav, Nature is as caring as our mother. It's always sweet like her.,0.1799999999999997,0.1799999999999997,0,109.4224924012158,12,0.014130366,False
F24_01_06.wav, I don't have time to go with you. I am playing cricket.,0.08,0.08,0,151.57894736842104,12,0.026145678,False
F23_07_04.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.1666666666666665,0.2199999999999997,0,113.70262390670554,13,0.015582265,False
F23_06_08.wav, I don't have time to go with you. I am playing cricket.,0.04,0.04,0,202.81690140845072,12,0.055726964,False
F24_03_01.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.1,0.1,0,171.42857142857144,18,0.04222621,False
F24_03_04.wav, I love my family and in the future I want to make my family proud.,0.0,0.0,0,203.1602708803612,15,0.05796377,False
F24_02_05.wav, I don't have time to go with you. I am playing cricket.,0.0399999999999995,0.0399999999999995,0,187.01298701298705,12,0.044862308,False
F24_06_03.wav," 100, 99, 98, 97, 96, 95, 94, 93, 92, 91, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80.",0.185263157894737,0.7400000000000002,0,94.6372239747634,20,0.023859072,False
F23_10_08.wav," Nature is as caring as our mother, it's always sweet like her.",0.1800000000000001,0.1800000000000001,0,169.41176470588238,12,0.036630288,False
F23_09_09.wav," You wish to know all about my grandfather. Well, he is nearly 93 years old with a long beard.",0.1700000000000001,0.2600000000000002,0,161.70212765957447,19,0.039696783,False
F23_09_06.wav," 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80",0.1705263157894738,0.2200000000000006,0,104.43864229765012,20,0.021635745,False
F24_10_05.wav," Nature is caring as our mother, it's always sweet like her.",0.2000000000000001,0.2000000000000001,0,132.26452905811624,11,0.020074336,False
F24_10_03.wav, I don't have time to go with you. I am playing cricket.,0.08,0.08,0,156.1822125813449,12,0.028237978,False
F24_09_06.wav, I don't have time to go with you. I am playing cricket.,0.08,0.08,0,188.97637795275588,12,0.046694122,False
F25_01_01.wav, The nature is very attractive and full of my favorite green color.,0.0,0.0,0,169.01408450704227,12,0.033693247,False
F25_02_06.wav, I don't have time to go with you. I am playing cricket.,0.1,0.1,0,185.08997429305916,12,0.04449696,False
F24_08_04.wav, I love my family and in the future I want to make my family proud.,0.0,0.0,0,192.7194860813705,15,0.050607137,False
F25_01_03.wav, The students wear the uniform and goes to the school daily.,0.0,0.0,0,174.6031746031746,11,0.03619434,False
F25_02_03.wav," 100, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 81, 88, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80.",0.2647619047619051,0.5,0,59.86984815618221,23,0.027087733,False
F24_08_06.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.173333333333333,0.1999999999999993,0,120.74303405572756,13,0.017444426,False
F25_01_06.wav," 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80",0.3094736842105261,0.74,0,63.45848757271285,20,0.025145251,False
F25_02_08.wav," Nature gives us fruits, vegetables and grains to eat.",0.1599999999999999,0.1599999999999999,0,142.4802110817942,9,0.022101056,False
F25_02_04.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.22,0.2599999999999998,0,97.98994974874373,13,0.013692359,False
F25_01_05.wav," Twice each day, he plays skillfully and with just upon a small organ.  Except in the winter, when the snow or ice prevents, he slowly takes a short walk in the open air.  Each day, we have often urged him to walk more and smoke less, but he always answers,  Banana oil, grandfather liked to be modern in his language.",0.1888888888888895,0.3599999999999994,0,122.5740551583248,60,0.16676255,True
F24_09_08.wav, The students wear the uniform and go to school daily.,0.0,0.0,0,144.92753623188406,10,0.021165017,False
F24_09_04.wav," 100, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 80, 80, 87, 86, 85, 84, 83, 82, 81, 80",0.152,0.3199999999999998,0,105.26315789473684,22,0.024848405,False
F24_09_09.wav, నేచర్ గీవుసాస్ ఫ్రూట్స్ వేస్టేబుల్స్ అం గ్రాంచ్ టు ఇట్,0.0,0.0,0,153.84615384615384,8,0.024268862,False
F25_01_08.wav, I don't have time to go with you. I am playing cricket.,0.06,0.06,0,230.76923076923077,12,0.07864718,True
F24_08_10.wav," Nature is as caring as our mother at all, always sweet like her.",0.0999999999999996,0.0999999999999996,0,162.839248434238,13,0.032513566,False
F24_09_03.wav," In the winter, when it snows, he slowly takes a short walk in the open air each day.",0.09,0.1,0,212.18074656188605,18,0.06941241,False
F24_09_05.wav, Dogs eat bones. Mike likes bikes. Elsa wants a book. Adam plays basketball.,0.2999999999999999,0.6799999999999999,0,111.26961483594864,13,0.020337157,False
F25_01_02.wav," Nature gives us fruits, vegetables and grains to eat.",0.1799999999999999,0.1799999999999999,0,145.94594594594594,9,0.02385506,False
F24_10_06.wav," You wish to know all about my grandfather? Well, he is nearly 93 years old with a long beard.",0.1400000000000001,0.2600000000000002,0,161.01694915254237,19,0.038816046,False
F24_09_07.wav, Nature is very attractive and full of my favorite green color.,0.0,0.0,0,155.66037735849056,11,0.026343515,False
F24_10_10.wav, The students wear the uniform and goes to the school daily.,0.0,0.0,0,189.6551724137931,11,0.045465864,False
F24_10_01.wav, The nature is very attractive and full of my favorite green color.,0.0,0.0,0,153.1914893617021,12,0.025829911,False
F25_01_07.wav," Dogs eat balls, Mike likes bikes, Elsa wants a book, Adam plays basketball.",0.1933333333333333,0.2000000000000001,0,132.20338983050846,13,0.021270478,False
F24_10_08.wav," 199, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80",0.1684210526315785,0.4000000000000001,0,104.25716768027802,20,0.022127077,False
F25_02_02.wav," Twice each day he plays skillfully and with just upon a small organ. Except in the winter when the snow or ice prevents, he slowly takes a short walk in the open air each day.  We have often ordered him to walk more and smoke less, but he always answers banana oil. Grandfathers like to be modern in his language.",0.3050000000000006,0.5400000000000027,0,114.21319796954316,60,0.16806263,True
F25_01_04.wav," You wish to know all about my grandfather.  Well, he is nearly ninety-three years old, yet he still thinks as 50 as ever.  He dresses himself in old black frock coat, usually several buttons missing.  A long braid clings to his chin, giving Jews who observe him a pronounced feeling of the utmost respect.  When he speaks, his voice is just a bit cracker in whereas a bit.",0.1599999999999994,0.3599999999999999,0,113.9240506329114,69,0.21767254,True
F24_08_05.wav," 100, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 83.",0.1411111111111109,0.3800000000000008,0,116.0541586073501,20,0.024035985,False
